,auctionDate,auctionId,auctionName,currency,genre,guaranteeLine,highEst,id,isSold,lowEst,medium,salePrice,title,type,auctionYear,lot_desc
1258,17-Dec-13,judaica-n09060,Important Judaica,USD,['Judaica'],ILYA SCHOR,7000,72,TRUE,5000,['Gouache'],5625,ARON KODESH,['Figurative'],2013,signed I. Schor (lower right) gouacheon paperboard sight: 9 1/2 by 7 3/8 in. sight: 24.1 by 18.7 cm. Provenance  Acquired from the wife of the artist by the present owner
1259,17-Dec-13,judaica-n09060,Important Judaica,USD,['Judaica'],ILYA SCHOR,7000,73,TRUE,5000,['Gouache'],10000,WEDDING IN THE VILLAGE,"['Figurative', 'Landscape']",2013,"signed I. Schor (lower right); titled Wedding in the Village (verso) gouache on paperboard 14 7/8 by 20 in. 37.8 by 50.8 Executed in 1960, this work is in its original mat and frame created by the artist. Exhibited  New York, Yeshiva University Museum, Life of the Old Jewish Shtetl: Paintings and Silver, November 1975-January 1976"
1260,17-Dec-13,judaica-n09060,Important Judaica,USD,['Judaica'],ALFRED LAKOS,18000,74,FALSE,12000,['Oil on canvas'],10000,LES RESCAPÉS DU POGROM,['Figurative'],2013,signed Lakos Alfred and dated 1918 (lower right) oil on canvas 31 3/4 by 41 1/2 in. 80.6 by 105.4 cm. Painted in 1918.
1261,17-Dec-13,judaica-n09060,Important Judaica,USD,['Israeli'],ISSACHAR BER RYBACK,7000,75,FALSE,5000,['Print'],2813,MON VILLAGE: PORTFOLIO,['Figurative'],2013,"Quantity: 15 signed I. Ryback (each sheet lower right) and numbered 18/250 (each sheet lower left) lithograph on paper 25 5/8 by 19 3/4 in. 65.1 by 50.2 cm. The album of 15 lithographs was published in the 60's or early 70's. Provenance  Gallery Jean Tiroche, Israel Purchased from the above circa 1973"
1262,17-Dec-13,judaica-n09060,Important Judaica,USD,['Judaica'],WILHELM WACHTEL,7000,76,FALSE,5000,['Oil'],5625,HANNAH AT PRAYER,['Figure'],2013,signed Wilh Wachtel (lower right) oil on board 23 1/4 by 18 1/8 in. 59 by 46 cm.
1263,17-Dec-13,judaica-n09060,Important Judaica,USD,['19th century'],"A TURKISH SILVER LARGE TORAH CROWN AND MATCHING FINIALS, DATED 1883",30000,8,FALSE,20000,['Silver'],21250,,"['Ceremonial & ritual', 'Judaica']",2013,"the slightly baluster crown chased with five cartouches with Hebrew inscriptions surrounded by chased sprays of flowers on matted grounds, the base with die-rolled band of stiff leaves and flowers, the finials pierced and chased to match, hung with bells apparently unmarked diameter of crown 9 1/4 in., height of finials 18 3/8 in. 23.5, 46.7 cm"
1264,17-Dec-13,judaica-n09060,Important Judaica,USD,['Judaica'],"TWO SUMPTUOUSLY EMBROIDERED PANELS FROM A PAIR OF DUTCH CIRCUMCISION CHAIRS,...",18000,81,FALSE,12000,['Board/panel'],13750,,['Fabric design'],2013,"(i) 28 1/8 by 14 3/4 in.; 71.4 by 37.5 cm. (ii) 28 1/4 by 15 1/2 in.; 71.8 by 39.4 cm. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> In every traditional Jewish circumcision ceremony, a special chair is designated for Elijah the prophet. In fact the circumcision itself is preceded by the pronouncement: ""This is the chair of Elijah, blessed be his memory."" An Elijahs chair is usually paired with a second matching chair reserved for the sandak , who holds the baby during the ritual. Though there are regional differences in the chair's structural style, size and decoration, a chair designated to be used as a Chair of Elijah is usually much finer than chairs used in daily life: ornately carved, painted or upholstered in especially beautiful fabric. Each gilt-framed chair back is copiously decorated with sumptuous metallic thread embroidery on a red velvet ground. Each features an elaborate embroidered border of flowering vines, with roses and pinecones; within the border, embroidered Hebrew text, above which are traditional Jewish symbols associated with the circumcision rite. On the first chairback: a circumcision shield flanked by the two halves of a traditional double wine-cup used as a part of the circumcision ceremony (labeled kos shel berakha and kos shel metzitza ). On the second chairback: a crown is depicted bearing the legend: Crown of a Good Name (Ethics of the Fathers, 4:13), alluding to the portion of the ceremony in which the newly circumcised child is named for the first time. The embroidered text begins on the first panel: Gift of the community leader, his honor Rabbi Gedalia Charlevil, may God protect him, and his wife, Madame Brendl, daughter of his honor, Rabbi Abraham; The text continues on the second panel: For the elevation of the soul of his departed father, the community leader, his honor Rabbi Simon, son of the community leader Jacob Charlevil, may the memory of the righteous be for a blessing, who was among those who laid the cornerstone of the synagogue of our community, in The Hague, may God protect it, which was established on Tuesday, the 25<sup>th</sup> of Nisan, [5]603, according to the minor reckoning. (= 25 April 1843). Both Gedalia Charlevil and his wife Brendl (ne Berendina van Gelder) were born in the Netherlands in 1899 and married in The Hague in 1842. The Charlevil family may have had its origins in the French city of the same name, but by the mid-nineteenth century, they were important pillars of the Jewish community in The Hague, as may be ascertained from the fact that Simon Charlevil is memorialized in this embroidered inscription as one of those who laid the synagogue cornerstone. Today, the same building houses a mosque, though the original cornerstone engraved in both Hebrew and Dutch is still visible at street level. It reads: ""The first stone of the construction of the sanctuary of God, this Ashkenazi congregation Yeshurun , the holy congregation of The Hague, may God defend it, which was placed on Tuesday, the 25th of Nissan, 5603 [1843]."""
1265,17-Dec-13,judaica-n09060,Important Judaica,USD,['Judaica'],"AN EXCEPTIONALLY FINE EMBROIDED TALLIT, ITALY OR WESTERN EUROPE, SECOND...",15000,82,FALSE,10000,['Textile'],11250,,['Fabric design'],2013,"Finely and elaborately embroidered in a variety of stitches, including drawn work, satin stitch, long and short stitching, running stitches, couching, feather stitches andFrench knots. 56.7 by 68.7 in. 144 by 174.5 cm. Provenance  Montefiore family (possibly) Myrtle Franklin, London Acquired from the above by the present owner"
1266,17-Dec-13,judaica-n09060,Important Judaica,USD,['20th century'],"A PAIR OF MIDDLE EASTERN SILVER TORAH FINIALS, EARLY 20TH CENTURY",7000,9,FALSE,5000,['Silver'],5938,,"['Ceremonial & ritual', 'Judaica']",2013,"openwork disc form centered by Stars of David pierced with Hebrew inscriptions for ""Zion"", staves chased with spiral foliage, hung with metal bells. Together with another pair, pierced rosettes on spiraled staves, 20th century; 4 pieces height 11 1/2 in. 29.2cm"
1267,17-Dec-13,judaica-n09060,Important Judaica,USD,['Other'],"AN EXQUISITE TORAH BINDER, ITALY: CA. 1700",80000,90,TRUE,60000,['Other'],75000,,['Other'],2013,"Multicolored silk embroidery on silk (8 5/8 x 91 3/8 in.; 22 x 232 cm) Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> This magnificent Torah binder is lavishly embroidered with scrolling foliate and floral motifs and embellished with a lengthy Hebrew inscription, indicating that this Torah binderwas prepared and designed for the honor and glory of God by the esteemed Devora me-ha-Hazanim (of the Cantorini family), wife of the faithful Hanania Eliakim Franchetti Harari. Italian Torah binders were frequently created by wealthy women of the Jewish community who donated them to the synagogue in honor of their male relatives. They were embellished with delicate floral motifs and elaborate stitching; a few are further embroidered with dedicatory inscriptions indicating they were produced in honor of their husbands or in memory of a deceased relative. So highly valued was the creation of these beautiful objects for the synagogue, that in the 16th century, the rabbis of Italy introduced a prayer to be recited every Sabbath morning, praising the daughters of Israel"" who fashioned textile adornments in honor of the Torah."
1268,17-Dec-13,judaica-n09060,Important Judaica,USD,['Other'],"A WOMAN&#39;S SABBATH CAP (KUPKA), CENTRAL EUROPE: 19TH CENTURY  ",16000,91,FALSE,14000,['Other'],11250,,['Other'],2013,"Gold and silver wrapped thread on canvas, gold thread embroidery, embellished with decorative appliques, glass beads, and sequins; silk lining. Height 6 in. (150 mm);Width 6 in. (160 mm). Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> A rare example of amagnificent cap worn on the Sabbath and holidays to cover the hair of a well-to-do married Jewish woman. This sumptuous head-coveringfashioned of gold and silver threadwas produced by Jews using an intricate decorative technique known as spanier arbeit. The term spanier arbeit has been translated either as ""spun work,"" derived from the Yiddish word spinnen, or as ""Spanish work.""Although the exact origin of this craft is still unknown, by the mid-19th century, the main center for the production of spanier arbeit work was Sasow, a town in eastern Galicia (a historical region in Central Europe that currently straddles the borders of Poland and the Ukraine.) Jewish uses of Spanier arbeit include the manufacture of luxury textiles such as Atarot (decorative neckbands for Talitot ), womens head coverings and womens bodice pieces known as brustikher . <u>Literature: </u>Esther Juhasz, ed., The Jewish Wardrobe: From the Collection of the Israel Museum, Jerusalem ,2012, pp. 90-91."
1269,17-Dec-13,judaica-n09060,Important Judaica,USD,['Other'],"CORONET FOR A STERNTIKHL, CENTRAL EUROPE: 19TH CENTURY",8000,92,TRUE,6000,['Other'],7500,,['Other'],2013,"Embroidered gold and gold-wrapped thread, pearls,backed on silk. (9 x 6 in.; 240 x 155 mm). Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> The sterntikhl (Yiddish for forehead kerchief) is a lavishly decoratedtraditionalhead covering worn during theeighteenth andnineteenth centuriesby married Jewish women in Eastern Europe on the Sabbath and festivals. Embellished with pearls and precious stones, it served as a reflection of a familys fortune.According to early accounts, affluent women wouldsometimes bestow a pearl or precious stone from their own sterntikhls to helpadorn those worn by newly-married, though less prosperous, brides. Historically worn by both Hasidic and non-Hasidic women, since thelast century only a small number of Hasidic women maintain the tradition of wearing a sterntikhl .Only a very few early examples of this distinctive hand-madehead covering remain extant. <u>Literature:</u> Esther Juhasz, ed., The Jewish Wardrobe: From the Collection of the Israel Museum, Jerusalem ,2012, pp. 116-117 and324; A World Apart Next Door: Glimpses into the Life of HassidicJews , Jerusalem, 2012, pp. 142-143."
1270,17-Dec-13,judaica-n09060,Important Judaica,USD,['Other'],"AN EXCEEDINGLY RARE HEBREW SYNAGOGUE CARVING, JOBAR, SYRIA: CA. 11TH CENTURY",50000,93,TRUE,30000,['Other'],50000,,['Other'],2013,"Walnut Synagogue Carving, Likely a Door to a Torah Ark (15 1/4 x 3 in.; 385 x 75 mm).Upper portion wanting. Hebrew letters, vocalization and cantillation,carved in relief, from Psalms 19:9 The commandment of the Lord is pure, enlightening the eyes. Beveled edges; notched on three sides. Ebony and bone inlaid border, with losses; trace remains of pigment on relief carving. Single nailhole on either side.Verso: slight worming, restricted to upper left.Paper label. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> Since time immemorial, people of every faith and culture have created special containers to house and protect those objects and artifacts most precious to them. In the Jewish tradition, the Ark of the Covenant was built to house the sacred Tablets of the Law, first in the Sanctuary in the wilderness and subsequently in the Holy Temple of Jerusalem. Based on this paradigmatic exemplar, the Jewish people have throughout their long and storied history, continued the tradition of encasing sacred scriptures within special containers. To this day, every synagogue keeps its sacred scrolls in a Torah Ark designated solely for that purpose. It has always been common practice to adorn these enclosures with verses from the Scriptures themselves. Photographic evidence from the last century reveals that the verse carved on this frieze was also carved on an ark door (no longer extant)in the famousBen Ezra Synagogue in Cairo. The present lot may be compared to an Ark Door from Cairo, now owned jointly by The Walters Art Museum and the Yeshiva University Museum. The paper label on the verso gives the date 1913 and the place ofdiscovery as Jobar, a suburb of Damascus. The synagogue of Jobar dates back over 2,000 years and according to tradition was built in commemoration of the biblical prophet Elijah.Once the most important Jewish pilgrimage site in Syria, the synagogue has since been totally destroyed. This rare surviving artifact of the Jewish community at Jobar may be all that remains of this ancient and venerable community. <u>Literature</u>: Threshold to the Sacred: The Ark Door of Cairos Ben Ezra Synagogue , an exhibition at the Walters Art Museum, Baltimore Maryland. A version of this exhibition is currently on display at Yeshiva University Museum in New York City."
1271,17-Dec-13,judaica-n09060,Important Judaica,USD,['Continental books and manuscripts'],"SELIHOT FOR THE ENTIRE YEAR, ACCORDING TO THE ASHKENAZIC RITE, CA. 1280-1350",80000,95,TRUE,60000,['Manuscripts'],100000,,['Religion'],2013,"128 leaves (13 x 10 inches; 343 x 260 mm). <u>collation</u>: 1<sup>2</sup>,2-14<sup>8</sup>, 15<sup>8</sup>, 16<sup>7</sup>, 17<sup>6</sup>, 18<sup>1</sup>=128 leaves. <u>foliation</u>: [ii], 1-126= 128 leaves. Manuscript on parchment pricked and ruled, 22 lines, written in black ink in Ashkenazic square Hebrew script.Catchwords decorated with pen and ink drawings (fol. [ii] v, 40v, 88v, 96v, 104v), fol. 25v: decorated initial word, name Yehudah highlighted on f. 12r and three times on f. 83r; modern foliation in pencil; leaf cut out after fol. 114m, knife cuts throughout touching text, approximately 33 leaves cropped at fore-edge or bottom margin and costing text of shoulder note on fol. 125, fol. 100 partially clipped on bottom margin, fol. 126 cropped and frayed, fols. 122-125 severely stained; ex-library stamp ff. (i)r, 1r, 125v; marginal soiling, some scattered spotting throughout. Modern three quarter black morocco over cloth covered boards. Catalogue Note <div class=""lotdetail-catalogue-notes-wrap""> <div class=""lotdetail-catalogue-notes-text""> <div class=""lotdetail-catalogue-notes-holder""> The present manuscript, formerly held in the fabled collection of Moses Montefiore, is an exceedingly important witness to the long establishedtradition of penitential prayers as practiced in the communities of the Jews of Ashkenaz. It comprises more than 160 selihot ,many of whichhave never been printed, including more than a few which remain unrecorded in any other source. The initial word on f. 25v is decorated in black ink in typical Ashkenazic fashion. Most of the catchwords at the end of quires are decorated with drolleries, including various lions, dogs, horses, and human figures. Among the more fancifulimages are a centaur shooting arrows (fol. ii verso), a jester (fol. 104v) and a two-headed lion (fol. 16v). This last example is closely accompanied the name Yehuda Hayyim ben Meir, perhaps an owner who added the decorations to the catchwords, and pointed out his name, Yehuda on f. 12r and three times on f. 83r. The selihot are numbered, and in its present state, the manuscript now includes nos. 46-47, end of 58, 59, 62-210. Additional selihot , called tahanunim ,are numbered 1-16. A later hand has added additional numbers to certain selihot , likely in correspondence to another manuscript.On ff. 69r, 76v and 99r specific melodies are indicated. On a few pages there are additions or marginal notes, including a commentary to the Aramaic prayer Ta shema (fol. 125v) and on the final leaf (fol. 126), another, now faded, hand supplies a table indicating which selihot to be recited on Yom Kippur, fastdays, certain Mondays and Thursdays, etc. The name Yaakov is pointed out on ff. 12r, 27r and 117r, and is likely the name of the scribe. Owner's inscriptions on f. i recto include: Feivel Katz, the heirs of Samuel Heilprun, Seligmann of Cittadella (Italy) and some now-illegible names, among them perhaps, Yekutiel Kohen and on f. 16v, the aforementioned Yehuda Hayyim ben Meir. This manuscript that has survived for seven centuries, though not unscathed, retains its beauty. The script remains elegant, the black ink has not faded and the letters and vocalizations (nikkud) are still crystal clear. As Benjamin Richler has noted: This is an important early example of the Ashkenazic rite liturgy and in some instances, a rare, and perhaps unique, surviving copy of many selihot ."" <u>Provenance</u>:Feivel Katz;Heirs of Samuel Heilprun; Seligmann of Cittadella; Yekutiel Kohen [?]; Yehuda Hayyim ben Meir; Solomon Halberstam (shelf no. 392); Moses Montefiore, (Hirschfeld ms. no. 241)"
